DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_lep_pt,PRI_lep_eta,PRI_met,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_all_pt,Label
125.636,75.74,110.327,4.21,2.779440019433597,334.47782439570994,-0.866012471801874,3.151,4.21,75.789,1.876,-1.371,0.459121052070385,26.353,1.102,49.43600000000001,-0.945,32.051,110.365,0,44.235349077133634,-0.05342591297577127,33.21357228224969,-0.04232078902013591,0.0,1
110.583,72.34899999999998,62.68600000000001,0.295,3.007053428439125,373.41478442455093,-1.1652529012048451,3.139,0.295,67.777,2.3480000000000003,-1.354,0.5020454749300765,20.243,-0.152,47.533,-0.4370000000000001,27.532,25.383000000000006,0,43.89340752823162,-0.15255768703275674,32.535452355012644,-0.1397885980662975,0.0,1
91.05406472671547,81.13600000000002,56.805,5.825,3.734546019787846,583.6419179042351,-2.7334671984194263,1.585,5.825,73.12100000000002,0.562,-1.396,0.707599633040358,46.817,-0.14,26.304,1.077,68.486,142.72799999999995,0,47.20662448105557,0.20277837954776334,35.55458106776718,0.18919053993021306,-0.0,0
120.548,14.276,85.139,53.849,3.660661098810298,567.0571648381284,-2.7287986329547,2.133,21.484,171.84799999999996,0.8340000000000001,0.241,0.675608661872074,52.703,-1.169,43.949,-1.49,26.848000000000006,184.62,1,75.196,-1.359,43.90484961511533,-0.474736991311841,75.196,0
121.259,83.305,91.25,10.898,2.6879311884060293,315.6355549804449,-0.7421731339711148,2.669,10.898,87.259,1.894,-1.281,0.45811580381076844,30.149,1.486,57.11,0.395,31.143,149.889,0,44.922103653048254,0.3388298825153955,32.26502956777626,0.270763862568027,0.0,1
75.389,25.243,50.244,1.019,4.007669488952192,586.575320801505,-3.0355037500469924,3.144,1.019,48.597,1.249,-1.285,0.7100212548479785,21.608,-0.6609999999999999,26.989,-1.226,5.904,67.315,0,43.08037180689192,-0.42935078002310245,35.38969947791447,-0.36144147562070594,0.0,0
139.504,15.211,103.667,4.721,4.011424152445361,591.7806594039595,-3.07551288872714,3.065,4.721,93.566,0.841,-1.395,0.7141896802743073,50.817,-0.14300000000000002,42.749,-1.105,10.769,94.572,0,44.97748610320539,-0.31331309981186717,34.028316780481596,-0.2460324934467989,-0.0,0
103.635,89.557,71.095,33.084,3.594055626698836,496.70952805210084,-2.450141320291728,2.752,37.491,109.815,1.71,0.7929999999999999,0.6629056598530081,27.225,-0.242,46.56800000000001,-0.633,44.416,112.26,1,36.022,1.81,34.02059273397749,-0.1767346063145444,36.022,0
109.484,60.68899999999999,70.813,35.789,2.5389049028748367,271.09817570472853,-0.5475807780273461,2.653,0.096,108.894,0.8540000000000001,-0.633,0.4314341571106848,39.472,1.798,33.709,1.848,27.415,130.363,1,35.713,1.56,31.503046063692587,0.5849851170801396,35.713,1
151.4759599243527,88.163,102.775,47.28,2.2716252753199946,230.50364555072713,-0.15739516941739184,2.339,19.349,114.881,1.5930000000000002,-0.748,0.3866417974228096,29.503,-0.08199999999999999,47.006,-2.257,55.68899999999999,192.607,1,38.372,1.296,31.939381202162572,-0.4599885655250707,38.372,1
106.7,77.914,102.373,27.946,2.6577178383239506,305.3762247923461,-0.6801056695671339,2.792,27.946,77.593,2.617,-1.408,0.4282789108423213,21.453000000000007,-0.16899999999999998,56.139,1.91,31.953000000000007,119.577,0,44.518412455090385,0.4157355257355535,30.176704585792272,0.3134519220639712,-0.0,1
68.383,36.72,56.697,1.211,2.980432694393702,370.35470887594795,-1.1553986831649543,2.502,1.211,59.647,0.986,-1.414,0.49483112046767097,30.035,-0.762,29.612,-0.867,17.614,69.252,0,43.7365206225127,-0.3692259871927517,33.425087566381485,-0.3198321487881598,-0.0,1
113.988,9.144,82.477,3.124,4.0340798409834555,592.6410840459413,-3.099626909709237,3.055,3.124,82.93,0.825,-1.4069999999999998,0.7201051014689366,45.44600000000001,-0.765,37.484,-0.772,11.835,88.71700000000001,0,44.758772258528126,-0.3438467286626432,34.00537832610002,-0.2777060643563777,0.0,0
131.50723503570106,92.683,92.171,2.276,2.727151853919114,341.9193808216788,-0.85309664478627,2.369,2.276,93.331,1.473,-1.396,0.4751115251572866,37.736,0.249,55.594,1.161,45.31,137.267,0,45.66241652111856,0.3016932325512842,33.24321844485298,0.23860423420992538,0.0,1
73.95617510096048,74.449,52.963,4.862,2.7444890199310557,337.8150866696834,-0.825958432784724,2.131,4.862,62.429,1.765,-1.374,0.4760172489018242,22.575,-0.792,39.855,-1.077,38.724,127.48,0,44.77479695878699,-0.4254569864085651,33.72106598953878,-0.3509327593725947,0.0,1
97.845,48.567,71.017,20.439,3.841135338785765,554.6897506089791,-2.792585978615144,2.873,20.439,52.982,1.367,-0.755,0.6774767140004894,22.379,0.16699999999999998,30.603,-1.612,19.381,108.48,0,43.75264915449114,-0.37647356352434524,33.99887500606264,-0.3095383537463702,0.0,0
93.709,34.224000000000004,65.247,5.306,2.768875413810239,311.3003262470121,-0.8540628367682719,2.959,5.305,64.857,1.152,-1.347,0.45799688608611966,30.134,1.4780000000000002,34.723,1.804,8.522,161.901,0,43.50541818566515,0.6791292474808133,32.563497779731,0.5259487997401161,0.0,1
118.268,3.845,80.624,95.663,3.5437772657383597,575.5745981263154,-2.7026268338794996,1.77,2.515,193.093,0.727,0.8959999999999999,0.6651502031102705,56.865,-0.6970000000000001,41.344,-1.587,35.997,264.075,1,94.884,-2.506,46.55542666211017,-0.425759322061379,94.884,0
92.811,1.3530000000000002,66.775,5.875,3.104477319347243,361.4364363955393,-1.455859648070096,2.988,5.875,66.46300000000001,0.941,1.382,0.5166592463551876,34.236,-0.383,32.227,-0.124,0.7290000000000001,147.18,0,42.59824765916531,-0.09707825699526307,33.5663052682989,-0.1394363520842189,0.0,1
151.744,98.861,89.096,17.842,3.6752195604768225,530.8763301563905,-2.5347815863494323,3.359,17.842,79.961,2.056,-1.411,0.6647508675109872,26.162,-0.672,53.798,0.534,45.43600000000001,125.794,0,45.26627318098352,-0.005254037968458476,32.503558358525375,-0.0072087913573118875,0.0,0
74.58589569338818,83.65899999999998,51.492,3.551,2.795554957235371,363.39778340531495,-0.9285730926945424,1.731,3.551,58.815,1.527,-1.408,0.489052739872454,23.276,1.789,35.539,0.422,52.11600000000001,93.546,0,45.425066857022586,0.3858883390288641,34.241208432233584,0.326444026925922,-0.0,1
109.2,28.766,70.695,44.82899999999999,2.829606257942661,311.7841561395436,-0.8713810069281824,2.239,44.82899999999999,76.751,0.7440000000000001,-0.597,0.4619733308829179,43.997,0.341,32.754,-0.246,49.028,133.512,0,46.35669825056496,-0.03929847986984481,26.950715580849142,-0.027644029782700634,0.0,1
112.276,54.07,78.663,37.124,2.578313553377999,254.3715581397065,-0.6471765647683658,2.948,6.372999999999998,110.716,0.736,1.3159999999999998,0.44209112086488567,44.981,0.726,33.123000000000005,0.279,22.961,190.068,1,32.613,-0.468,31.04914964139011,0.11298660258449422,32.613,1
119.743,48.316,76.171,41.555,2.646408947394722,302.012290216173,-0.7640052169865119,2.942,21.94,137.91899999999998,0.664,1.4,0.4458806960520274,45.059,-1.347,29.914,-1.948,23.779,190.277,1,62.947,1.561,39.7034866262456,-0.6285012084247347,62.947,1
102.641,7.5310000000000015,50.896,85.546,3.538432953214457,515.658728962304,-2.5103386562900103,2.251,25.402,121.294,1.168,0.741,0.6545957837296879,25.918000000000006,0.52,30.261,0.769,71.78699999999998,192.333,1,65.115,0.284,36.84850484837393,0.21785426401643326,65.115,0
138.452,88.55799999999998,82.31200000000003,59.5,2.4753146511961894,276.34527043234095,-0.44184107305631715,2.49,23.895,132.873,0.978,0.081,0.4217928562160136,41.88399999999999,0.636,40.976000000000006,1.314,49.768,141.32299999999995,1,50.014,0.179,33.13450621233182,0.3063217879107848,50.014,1
84.499,68.10600000000001,68.611,76.321,2.3439897817801842,243.87966579447505,-0.22964048843386609,1.5659999999999998,31.389,152.319,0.428,-0.916,0.3988274163369976,73.381,-0.941,31.401,-1.3159999999999998,36.991,207.813,1,47.537,-0.716,29.97708075921077,-0.4227548053815985,47.537,1
94.45164953937405,95.403,59.87600000000001,20.35,2.6056695128410503,313.4328694799989,-0.6074843566268062,1.961,20.35,60.968,1.393,-1.385,0.4488254153692548,25.473000000000006,-1.59,35.495,-0.159,68.443,148.1,0,46.01297920370578,-0.35378093547797373,31.58364900919282,-0.2882225571223648,0.0,1
113.335,51.923,82.09299999999998,57.886,1.736,195.392,-0.7390000000000001,2.379,8.808,246.877,2.6910000000000003,1.33,0.107,26.854,1.609,72.267,1.4169999999999998,13.97,365.395,2,99.074,0.988,48.683,-0.747,147.756,1
77.75,57.72,53.194,40.147,2.752543163311376,306.00667698423615,-0.902703613755826,2.644,8.338,90.305,1.209,1.301,0.4672590012377764,24.416,1.506,29.527,1.947,33.818000000000005,82.88,1,36.362,1.633,32.15515918513251,0.5452799613819034,36.362,1
77.737,45.39,59.702,34.283,2.3268519689992253,231.89229018347953,-0.2763220062865419,1.979,1.592,105.317,1.803,-1.3019999999999998,0.40248510920201674,25.308000000000003,-0.477,45.618,-1.204,11.784,206.077,1,34.391,-2.053,32.52470087378601,-0.32620411387824555,34.391,1
60.98192540752842,90.865,39.363,15.325,2.619612426409592,322.9395478470925,-0.6589451816505023,1.455,15.325,53.555,1.561,-1.3159999999999998,0.4624509691483407,20.912,0.529,32.643,-0.677,64.143,154.43200000000004,0,46.110030057557225,-0.1112594044216193,33.06656217010886,-0.06789062635773868,0.0,1
70.47399999999998,56.057,62.26600000000001,1.775,2.8985397511626196,363.9137001214568,-1.057323759662332,2.402,1.775,64.419,1.256,-1.4,0.48874160615554807,28.553,0.262,35.866,0.904,26.266,81.514,0,44.116330189669526,0.24444862253127742,33.54592283500774,0.17670935939960464,0.0,1
34.422,63.87,26.717,55.49800000000001,2.2602278103190123,269.94775158789537,-0.30038714582901394,0.8140000000000001,16.332,129.264,1.639,-0.194,0.4113315237705404,25.409,-1.755,41.65,-1.115,29.173,261.28,1,62.205,-2.684,40.255050625111785,-0.5079322695396774,62.205,1
134.532,0.212,100.553,48.057,3.806396636710989,559.1345827915849,-2.964437371369009,2.5,1.192,148.697,1.35,1.012,0.6989905187074879,42.331,-0.615,57.142,-1.469,9.993,137.718,1,49.224,1.767,37.27966232499961,-0.3933744384308516,49.224,0
100.339,90.331,70.314,40.728,2.8431026018590764,312.75027786560725,-0.9475356162815349,2.8510000000000004,40.728,78.378,2.564,1.393,0.47678002284717813,21.99,-1.735,56.38800000000001,-2.005,43.955,132.368,0,44.5462113089832,-0.795541993944286,28.911805736848642,-0.6896741104897947,0.0,1
102.883,87.985,81.782,25.209,2.6924746301172355,314.22567337077464,-0.6978605284782096,2.533,25.209,78.055,1.2819999999999998,-1.269,0.4491466561061923,34.201,1.31,43.854,2.3080000000000003,45.22,122.174,0,45.233189476520266,0.7697654514988388,30.091162010481362,0.6042121133974862,0.0,1
43.275264534202904,96.688,30.996,2.43,2.921565982655867,405.6466469646058,-1.1210575535936376,0.96,2.43,68.29899999999999,1.519,-1.385,0.524959626806675,27.113000000000003,-2.115,41.18600000000001,-2.276,58.702,41.372,0,46.133038582654336,-0.9604164039971606,34.60234360310273,-0.7734316420591879,0.0,1
86.509,47.803,69.244,2.894,2.8950832985780472,349.88615239361945,-1.0232498345171241,2.838,2.894,58.456,1.381,-1.384,0.47760890272327394,24.55,1.52,33.906,0.156,18.997,87.101,0,43.58336663255412,0.28455315317860386,33.281857254157735,0.21949855346485825,0.0,1
121.719,86.243,73.902,21.8,2.68986940643396,307.47404060546444,-0.7123090492269246,2.654,21.8,67.416,2.268,-0.816,0.4503728135902332,20.628,0.326,46.788,-1.105,39.89,138.803,0,44.692965786388214,-0.23183123325361787,31.343235731598902,-0.19238542111120915,0.0,1
108.309,56.467,88.54799999999999,19.992,2.773491615579477,323.52745594608325,-0.8295303045789031,2.62,19.992,69.77,1.338,-1.331,0.45007962945002156,29.84,2.3,39.93,0.573,21.199,114.409,0,44.16127728500035,0.5228354336821299,31.452463569044944,0.41625085476509105,-0.0,1
54.52838267217061,79.313,39.934,1.361,2.9081481274435568,392.25107423494603,-1.0878228106249215,1.481,1.361,59.526,1.519,-1.378,0.5130010017003013,23.627,1.634,35.9,1.213,46.83,49.036,0,45.191533705653484,0.5573813697133376,34.540486616315725,0.4494445121297753,-0.0,1
61.737023765577476,77.408,44.907,0.333,2.9546674424413233,400.6238882301824,-1.1669977886934437,1.651,0.333,59.851000000000006,1.551,-1.383,0.5141600916659836,23.458,1.055,36.393,1.756,44.455,30.439,0,44.91697188253309,0.5877247954923321,34.432669667807836,0.46495915229170015,0.0,1
59.097,71.02,55.11600000000001,50.695,2.563626811441342,327.15189609244965,-0.6787515720170139,1.589,0.267,122.5,2.099,-0.71,0.4501542462180037,23.122,0.794,48.533,2.08,37.689,86.573,1,50.845,0.008,35.88767992552034,0.4873386873306652,50.845,1
86.40100000000002,50.195,62.199,24.402,2.4365012616830803,215.65222426546654,-0.23421164474024936,3.035,35.176,89.12100000000002,1.06,-1.413,0.3954747245810193,27.721,-0.204,29.374,-1.073,31.237,146.226,1,32.026,0.8290000000000001,30.023811535813316,-0.2645295783144922,32.026,1
66.08680688469093,65.83,49.628,1.39,2.9409858861636486,382.020038456045,-1.1191383904325183,2.024,1.39,59.984,1.565,-1.389,0.5020931542196916,23.386,-1.234,36.598,-1.222,33.727,53.252,0,44.41384001123268,-0.5397074006325253,34.07608072578132,-0.4503467662430699,0.0,1
36.64,60.90600000000001,28.209,66.431,2.2948265416493463,258.9340906020426,-0.3051281548022833,0.79,25.595,132.672,2.5380000000000003,-0.256,0.413298847991312,22.128,-1.273,56.158,-0.602,22.24,225.332,1,54.386,-0.6679999999999999,35.9347574783696,-0.3350652239548827,54.386,1
41.167,51.682,33.551,24.457,2.6920167416033713,321.3369571077784,-0.7522595499263578,1.233,24.457,57.937,1.103,-1.388,0.455387894534395,27.552,-0.665,30.385,-0.499,23.267,151.06,0,44.77774088081199,-0.27144402328238737,32.14299537288657,-0.2321773433995714,-0.0,1
148.619,19.482,94.801,42.333,3.701411229217687,521.8693956958724,-2.7799102611313136,2.806,3.881,128.711,0.7709999999999999,1.383,0.6807442057801847,49.825,-2.224,38.413,-1.2919999999999998,26.614,179.08599999999996,1,40.472,2.383,35.03605718873991,-0.6005229428024611,40.473,0
58.883,69.586,52.041,5.3279999999999985,2.8564086581265293,358.2869468914488,-1.0000008712308461,2.208,5.3279999999999985,57.967,1.712,-1.338,0.4821966882268054,21.376,-2.218,36.59,-1.5719999999999998,35.353,84.48299999999998,0,44.36836709060461,-0.8010597435583149,33.525901807689884,-0.6633618560688544,0.0,1
97.793,42.914,63.778,43.025,3.6415628529032382,515.0237683394645,-2.667183923600938,2.584,2.753,100.89,0.979,1.3530000000000002,0.6705264427070841,30.621,-0.899,29.984,-1.835,23.621,164.107,1,40.285,-1.524,36.21125386651733,-0.516391203872414,40.285,0
134.32,11.429,96.924,9.59,3.838407446594008,548.9347879961553,-2.834195677232693,2.995,9.59,96.182,0.716,-1.398,0.6893187190779653,56.04600000000001,0.789,40.136,0.337,8.487,174.82299999999995,0,45.32645678940165,0.19845006557721678,33.33929732909082,0.17138031755072325,0.0,0
104.729,33.146,67.014,97.254,2.496393252260251,361.9224129109481,-0.7568317220461229,1.883,21.933000000000003,209.702,0.419,1.404,0.4320566180182066,63.912,1.175,26.781,1.044,37.259,292.189,1,119.009,0.993,51.33459662261061,0.32345805604991773,119.009,1
118.695,3.349,77.249,1.61,2.9952729874015667,350.834831735032,-1.15852131499441,3.0780000000000003,1.61,79.53399999999998,0.551,-1.273,0.49898784378611616,51.284,-0.931,28.251,-1.2819999999999998,24.119,123.983,0,44.97933530924914,-0.5061579302507822,31.530468310141664,-0.4133834802801116,0.0,1
148.57399999999996,10.313,107.404,36.823,1.694,100.474,1.056,3.144,2.2430000000000003,165.618,1.49,1.365,0.998,35.696,-0.07200000000000001,53.176,1.293,14.880999999999998,212.447,2,42.049,2.178,34.698,0.485,76.747,0
131.899,39.223,95.128,6.5539999999999985,3.5971067840934587,516.3610284192711,-2.5530774272110155,2.562,6.5539999999999985,101.278,0.664,-1.357,0.6702698316640419,60.849,-0.35700000000000004,40.428,-0.28800000000000003,35.822,270.55400000000003,0,46.92263129432584,-0.16797028007502757,34.2375545353861,-0.10170072221751292,0.0,0
111.903,39.835,75.54899999999998,61.095,3.5760632864387993,490.06482803285155,-2.540249927141709,3.134,17.648,110.576,2.202,1.411,0.6532439493329445,20.833,-1.35,45.87600000000001,-0.014,38.703,168.019,1,43.867,-1.401,33.68973074402715,-0.22456346950674566,43.867,0
132.007,20.933000000000003,89.541,75.738,3.5676476303098674,552.5769378156093,-2.661866955892443,2.758,23.169,173.085,2.329,1.342,0.6568549330482067,25.556,-1.713,59.521,-0.486,33.208,220.575,1,88.008,1.507,45.92677571174949,-0.3682386084253414,88.008,0
157.498,68.50399999999999,115.116,20.193,2.8894650656881744,330.55186856580815,-1.1173080428442934,3.105,20.193,105.476,1.418,1.398,0.48644821605408417,43.62600000000001,-1.685,61.85,-0.748,20.949,173.865,0,43.96868712891981,-0.469513182971272,31.576651074900788,-0.44607039509506075,0.0,1
96.923,19.725,63.69,75.018,2.510155204988397,302.500597102966,-0.7344086423249299,2.4290000000000003,3.676,143.991,2.3040000000000003,1.33,0.4335684594103082,20.253,-1.32,46.655,-2.319,36.903,246.893,1,77.082,-0.627,41.3879853074422,-0.674666048772392,77.082,1
131.261,61.174,86.766,29.823,3.7752152217128163,535.7493774103042,-2.8479028061028164,2.907,2.6710000000000003,126.568,2.419,1.301,0.7036274003236525,27.679,0.332,66.947,0.6859999999999999,14.616,89.939,1,31.942,2.12,33.88965849139999,0.15735242509842584,31.942,0
120.438,21.674,78.789,55.913,3.5459624168723316,488.9570656540801,-2.5407613955419,2.408,18.892,126.957,0.956,1.378,0.656742695245951,42.3,-0.192,40.437,-0.634,26.942,227.035,1,44.22,-1.228,34.96048199773117,-0.1709976781910546,44.22,0
126.61425572114257,84.51899999999998,90.571,1.585,2.853597925925218,365.01508079779353,-0.9901329423700607,2.42,1.585,97.735,1.371,-1.401,0.4986151510441328,41.221,1.996,56.515,1.835,38.171,90.232,0,45.47736633774028,0.7817474733252512,32.91507913905202,0.6231432603248473,0.0,1
82.9493400370481,131.14700000000002,52.739,41.474,3.5641014889598672,536.6190013300676,-2.391477457412926,1.214,41.474,94.316,1.491,-0.922,0.6812174568905203,37.858,-0.373,56.458,-0.3720000000000001,76.26100000000002,150.819,0,48.155425769101186,-0.18640285606631135,31.115798282939927,-0.12976395570314503,-0.0,0
117.60584920175637,67.054,79.525,0.942,2.8647713209463213,369.8908209894836,-1.0306898953355774,2.225,0.942,75.33,0.66,-1.39,0.49043562816107134,45.383,-1.004,29.947,0.412,50.801,100.656,0,45.5601999014805,-0.10571659149495627,33.424299479174756,-0.0949469137189295,0.0,1
83.56,5.888,57.253,88.596,2.364261528169724,318.0251247385878,-0.5919615970587491,1.4880000000000002,14.539,186.59,1.144,0.836,0.42108775518692987,38.936,0.393,44.555,0.799,32.408,329.311,1,103.099,-1.167,48.00666692174577,0.1743481144837512,103.099,1
96.753,5.245,73.488,26.84,4.12914459527892,597.0604699978486,-3.323751592346135,2.809,26.84,64.425,1.499,1.34,0.7274993899328575,25.78,1.064,38.645,2.32,3.55,84.057,0,43.045923372487124,0.759548412881796,33.398304657957574,0.5608137722331771,0.0,0
193.155,60.427,126.623,0.647,2.9637818069180675,362.42949069873623,-1.1041230728344051,3.629,0.647,81.87100000000002,1.5619999999999998,-1.386,0.47557773625559996,31.95,-0.309,49.92100000000001,-2.382,18.707,54.13800000000001,0,43.476337035905345,-0.6455957716650031,32.991479184955274,-0.5371437569267078,0.0,1
107.873,2.6,66.987,21.822,3.1423039184161645,359.98810839170085,-1.454540808384714,2.999,21.822,69.456,1.7280000000000002,1.379,0.5145543335342477,25.463,-0.467,43.993,-0.306,2.654,102.178,0,42.84649818263691,-0.15679323825148384,31.103657361683823,-0.18648513247708942,-0.0,1
61.005,46.361,53.427,33.089,2.6065164309756916,284.7669891542338,-0.6088128911603197,1.69,33.089,67.82600000000001,1.211,-1.311,0.42945388608690216,30.67,-1.153,37.155,-1.942,19.97,196.479,0,44.97394389435752,-0.7126533849386503,30.487798188598568,-0.579240617030924,0.0,1
126.571,69.612,74.997,0.72,2.967159180610171,365.88341716968546,-1.1016204472611624,3.1460000000000004,0.72,68.96300000000001,2.107,-1.338,0.49373304575017407,22.199,-0.521,46.764,-1.666,26.152,44.409,0,43.81002171544813,-0.513730050526024,32.898057634922175,-0.4304876140005772,0.0,1
111.923,2.585,79.189,0.429,4.047122462622273,593.5844894564708,-3.123337660082321,3.123,0.429,78.89699999999998,0.6890000000000001,-1.376,0.7222818501332053,46.699,-1.706,32.198,-1.295,14.736,95.066,0,44.77918456495925,-0.639019170246871,34.21848270584491,-0.5170657778174904,0.0,0
168.298,17.215,94.046,1.288,3.7919060501197386,526.0192376261458,-2.682034482389277,2.862,34.223,138.005,0.404,-1.307,0.689828064698288,74.63,-1.5830000000000002,30.149,-1.489,45.197,96.452,1,33.225,-2.507,33.097476449230676,-0.506847284006516,33.225,0
86.01299999999998,16.617,67.76899999999999,33.675,3.7630711656944165,531.3178346539408,-2.690137435626476,2.211,33.675,76.013,1.272,-1.132,0.667992444301623,33.449,-0.952,42.56399999999999,-1.167,6.276,159.88,0,44.84387408444289,-0.47495348773981316,31.85334401868085,-0.38694044613502976,0.0,0
53.882,75.758,52.108,51.909,2.4359112651317822,296.34987591005313,-0.47897920169629815,1.547,1.41,122.998,2.02,-0.809,0.43527743877240077,23.832,0.16699999999999998,48.146,-0.882,47.38800000000001,145.35,1,51.02,0.285,35.81279402630475,-0.164615597915874,51.02,1
119.63534854018707,96.667,75.828,14.959,2.2304216833217687,233.54720848718546,-0.08662092583399117,1.991,25.642,119.892,1.0,-1.414,0.40334566457030796,40.307,0.551,40.313,1.6669999999999998,69.649,217.153,1,39.272,-0.773,34.48887894108197,0.3975053193076855,39.272,1
79.66897015830654,102.931,57.747,15.538,2.6760782543800055,331.25887686202816,-0.730937049803011,1.7819999999999998,15.538,82.132,2.656,-1.365,0.47200864239891693,22.465,-2.418,59.667,-2.036,48.073,126.172,0,45.87541925131771,-0.9479884914561323,32.3101122630946,-0.7688577503559179,-0.0,1
174.164445686006,76.06,102.909,63.062,2.433077730393965,294.774852240682,-0.4378107499616779,3.015,0.821,112.535,1.189,-0.51,0.40390332918327765,22.976,1.103,27.314,-1.797,81.157,142.44899999999996,1,62.245,0.251,37.3026421597196,-0.1987570770660957,62.245,1
73.395,60.357,55.776,33.915,2.24855953141412,207.2651644576746,-0.07159911373032246,2.755,17.776,96.752,1.347,-1.414,0.3843342697555112,23.7,2.129,31.921,1.587,45.489,219.067,1,41.131,-1.505,32.65366144663262,0.6028615062590129,41.131,1
124.97628232835558,121.168,83.523,33.042,2.3173661842318474,277.43399935383616,-0.2620896768289147,2.097,18.895,139.247,2.992,-0.862,0.4190939897614765,22.176,-0.116,66.346,1.489,55.557,150.901,1,50.726000000000006,1.051,37.06805595463897,0.2553599196014057,50.726000000000006,1
148.151,80.171,101.103,8.355,2.693047443244499,302.5406574506434,-0.7076738099960456,3.459,8.355,79.41199999999998,2.4,-1.395,0.44636519307367273,23.358,0.407,56.054,-1.3230000000000002,29.539,144.50799999999995,0,44.29445363410085,-0.2677084863029817,31.981951322448317,-0.21731995612942734,-0.0,1
167.84599999999998,41.948,139.734,33.871,2.520538776600862,249.77843139890513,-0.4434534681019575,3.455,33.871,68.486,2.015,-1.374,0.37741910647233645,22.713,1.301,45.773,-1.595,10.594,204.868,0,43.451708863610776,-0.17808684774843453,30.189275418250823,-0.1421863850935926,-0.0,1
91.093,76.908,65.616,7.254,2.7841393790581073,335.30677242851937,-0.8716664238906522,2.593,7.254,74.327,2.384,-1.35,0.4753588588212363,21.964,-0.271,52.363,-0.48,29.809,109.754,0,44.55988592142219,-0.18482989656050375,32.63073016902258,-0.15945749935402753,-0.0,1
101.194,78.492,71.868,4.078,2.91849820933135,365.32254946684236,-1.062797266397816,2.635,4.078,76.89699999999998,1.801,-1.36,0.4922006461691648,27.45,-1.653,49.44600000000001,-1.912,33.092,61.924,0,44.5667647942594,-0.7797923933026452,32.757594244023444,-0.6442897471939139,-0.0,1
110.866,41.102,81.689,20.306,3.754753654158325,531.9935498739343,-2.650388372158155,2.99,20.306,81.258,0.8059999999999999,-1.414,0.6733880704328623,45.002,0.597,36.256,0.254,28.156,159.58700000000005,0,45.507633133585415,0.14154206593476903,32.03199698070575,0.12456197198596419,0.0,0
150.988,4.369,68.289,90.868,3.6379678719663993,573.7941692898077,-2.747475709642409,2.218,24.991,172.042,0.521,1.102,0.6767393081631763,52.801,0.815,27.52,0.765,80.773,216.298,1,91.72,2.313,43.780738376323775,0.2635085476934359,91.72,0
177.41956948166052,89.09299999999998,105.037,74.64,1.9877533451256717,189.9760935453652,0.25506071298428123,3.074,17.074,125.9,1.51,-1.351,0.33912334102021013,25.937,2.324,39.168,0.039,94.888,289.967,1,60.795,0.773,34.20764002776236,0.3546561657626436,60.795,1
97.363,20.669,64.09899999999999,26.538,2.9355387931092345,318.84842203188066,-1.1564595284489276,3.03,26.538,62.499,1.531,1.412,0.4833266305406081,24.69,1.716,37.809,2.362,13.652,165.459,0,43.08992849510199,0.8757883013280408,30.747227427175353,0.6518876710555036,-0.0,1
150.21191149893292,80.753,100.674,1.804,2.6502581286124816,319.21587006221864,-0.7088502621182404,2.853,1.804,53.226000000000006,1.555,-1.349,0.4418011491175786,20.829,1.638,32.397,-1.181,50.598,153.716,0,44.54141325750814,-0.02561163057858363,34.59602699293732,0.0001453823268088364,0.0,1
150.671,68.777,79.608,55.619,2.527136321173831,259.47522078704617,-0.54154384335579,3.44,31.176,109.177,1.304,1.413,0.41643511349167106,24.764,0.423,32.281,2.178,53.601000000000006,167.21900000000005,1,52.132,1.104,33.980416893205025,0.4324716284370803,52.132,1
94.768,53.42100000000001,55.279,44.598,2.6691256445518015,300.03987592433816,-0.8370022844685043,2.474,3.258,100.096,0.962,1.18,0.4550672789234351,29.248,2.356,28.123,1.922,30.729,131.77700000000002,1,42.724,1.091,34.0274707354883,0.6694816141124941,42.724,1
87.24,75.435,68.39399999999999,3.907,2.8003690385424456,343.4827090727832,-0.9110014803566817,2.546,3.907,73.092,1.769,-1.339,0.4787164615575872,26.4,0.389,46.692,0.805,32.048,108.432,0,44.507595438810114,0.24464099360301095,33.11155422306246,0.18191919032557513,0.0,1
70.10300000000001,60.57,53.209,27.567,2.4969168232680694,246.45346037980573,-0.366303871675719,2.881,27.567,52.45399999999999,1.152,-1.39,0.40953392416335355,24.38,-1.007,28.075,-0.539,35.044000000000004,224.79,0,44.392988607407716,-0.33675519575675406,29.855386272185747,-0.2901870394584781,-0.0,1
101.734,58.518,78.118,11.712,3.6178148813650672,522.8617997875991,-2.513223955942131,2.57,11.712,75.365,0.856,-1.412,0.6635692537623026,40.609,-0.012,34.756,-0.894,33.365,209.164,0,45.56669685412024,-0.24579797379797963,34.51683835034459,-0.18023447377600144,0.0,0
